"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Date,Tests/1M pop ,"Country	""Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious""	""Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent"""
Colombia,6099111.0,,139833.0,,5930545.0,,28733.0,342.0,117506.0,2694.0,34792844.0,670320.0,51904798.0,"South America,,",2022-05-21,,
Indonesia,6052363.0,263.0,156519.0,6.0,5892126.0,254.0,3718.0,2771.0,21695.0,561.0,98027949.0,351388.0,278973499.0,"Asia,,",2022-05-21,,
Poland,6005436.0,336.0,116268.0,13.0,5335238.0,34.0,553930.0,981.0,159006.0,3078.0,36276818.0,960504.0,37768517.0,"Europe,,",2022-05-21,,
Mexico,5752441.0,,324617.0,,5050420.0,,377404.0,4798.0,43750.0,2469.0,15897804.0,120909.0,131485198.0,"North America,,",2022-05-21,,
Ukraine,5009301.0,,108497.0,,,,,177.0,115852.0,2509.0,19521252.0,451475.0,43238840.0,"Europe,,",2022-05-21,,
Malaysia,4489503.0,2021.0,35641.0,3.0,4422615.0,,31247.0,36.0,135441.0,1075.0,59539583.0,1796210.0,33147348.0,"Asia,,",2022-05-21,,
Thailand,4406755.0,5377.0,29718.0,37.0,4318565.0,5775.0,58472.0,1496.0,62837.0,424.0,17270775.0,246268.0,70129984.0,"Asia,,",2022-05-21,,
Austria,4231480.0,2572.0,18343.0,10.0,4166123.0,9814.0,47014.0,54.0,464833.0,2015.0,186327528.0,20468294.0,9103227.0,"Europe,,",2022-05-21,,
Belgium,4134293.0,,31675.0,,3979434.0,,123184.0,105.0,353822.0,2711.0,33947485.0,2905303.0,11684661.0,"Europe,,",2022-05-21,,
Israel,4120622.0,1639.0,10827.0,,4094657.0,2661.0,15138.0,150.0,441842.0,1161.0,41373364.0,4436346.0,9326000.0,"Asia,,",2022-05-21,,
Portugal,4066674.0,,22583.0,,,,,61.0,401025.0,2227.0,42241214.0,4165513.0,10140699.0,"Europe,,",2022-05-21,,
South Africa,3926652.0,5019.0,100931.0,15.0,3739543.0,,86178.0,192.0,64671.0,1662.0,25049752.0,412561.0,60717635.0,"Africa,,",2022-05-21,,
Czechia,3917980.0,326.0,40265.0,1.0,3875168.0,661.0,2547.0,6.0,364585.0,3747.0,55361506.0,5151626.0,10746414.0,"Europe,,",2022-05-21,,
Canada,3845946.0,1221.0,40677.0,13.0,3515419.0,1746.0,289850.0,370.0,100244.0,1060.0,61679093.0,1607663.0,38365690.0,"North America,,",2022-05-21,,
Philippines,3688750.0,245.0,60455.0,,3626038.0,104.0,2257.0,480.0,32839.0,538.0,29991597.0,266997.0,112329152.0,"Asia,,",2022-05-21,,
Switzerland,3642604.0,,13934.0,,3571955.0,5435.0,56715.0,71.0,415165.0,1588.0,20991820.0,2392535.0,8773881.0,"Europe,,",2022-05-21,,
Chile,3636993.0,6252.0,57794.0,12.0,3481061.0,3294.0,98138.0,143.0,187229.0,2975.0,38018667.0,1957163.0,19425395.0,"South America,,",2022-05-21,,
Peru,3575291.0,415.0,213098.0,12.0,,,,189.0,105661.0,6298.0,30420760.0,899032.0,33837252.0,"South America,,",2022-05-21,,
Greece,3417613.0,3424.0,29679.0,21.0,3334940.0,2803.0,52994.0,156.0,330935.0,2874.0,81808700.0,7921713.0,10327148.0,"Europe,,",2022-05-21,,
Denmark,2979238.0,,6312.0,,2964497.0,807.0,8429.0,11.0,510963.0,1083.0,127377418.0,21846234.0,5830635.0,"Europe,,",2022-05-21,,
Romania,2905859.0,320.0,65651.0,4.0,,,,99.0,152972.0,3456.0,23055391.0,1213700.0,18995962.0,"Europe,,",2022-05-21,,
Sweden,2506607.0,,18908.0,,2478858.0,,8841.0,7.0,245315.0,1850.0,18573144.0,1817702.0,10217923.0,"Europe,,",2022-05-21,,
DPRK,2460640.0,219030.0,66.0,1.0,1768080.0,281350.0,692494.0,,94670.0,3.0,,,25991686.0,"Asia,,",2022-05-21,,
Iraq,2327192.0,78.0,25216.0,,2300754.0,121.0,1222.0,8.0,55511.0,601.0,18554061.0,442577.0,41922756.0,"Asia,,",2022-05-21,,
Serbia,2014900.0,247.0,16063.0,3.0,1991034.0,,7803.0,8.0,232370.0,1852.0,9644475.0,1112259.0,8671072.0,"Europe,,",2022-05-21,,
Bangladesh,1953204.0,16.0,29128.0,1.0,1900747.0,172.0,23329.0,1259.0,11641.0,174.0,14081640.0,83929.0,167780998.0,"Asia,,",2022-05-21,,
Hungary,1914697.0,,46446.0,,1830803.0,,37448.0,21.0,199154.0,4831.0,11394556.0,1185187.0,9614139.0,"Europe,,",2022-05-21,,
Slovakia,1788334.0,201.0,20077.0,2.0,1764824.0,487.0,3433.0,30.0,327257.0,3674.0,7136730.0,1305987.0,5464624.0,"Europe,,",2022-05-21,,
Jordan,1694216.0,,14048.0,,1678941.0,,1227.0,124.0,163000.0,1352.0,16670254.0,1603836.0,10393992.0,"Asia,,",2022-05-21,,
Georgia,1655221.0,,16811.0,,1637293.0,,1117.0,,416435.0,4229.0,16920079.0,4256901.0,3974741.0,"Asia,,",2022-05-21,,
Ireland,1551835.0,,7244.0,,1521332.0,,23259.0,22.0,307799.0,1437.0,12179888.0,2415823.0,5041714.0,"Europe,,",2022-05-21,,
Pakistan,1529709.0,70.0,30379.0,,1494141.0,,5189.0,71.0,6681.0,133.0,28445899.0,124233.0,228972697.0,"Asia,,",2022-05-21,,
Norway,1431233.0,107.0,3094.0,,,,,20.0,260171.0,562.0,11002430.0,2000036.0,5501117.0,"Europe,,",2022-05-21,,
Kazakhstan,1305686.0,3.0,13661.0,,1291869.0,8.0,156.0,24.0,68005.0,712.0,11575012.0,602869.0,19199895.0,"Asia,,",2022-05-21,,
Singapore,1266808.0,3775.0,1374.0,,1184525.0,6191.0,80909.0,8.0,213374.0,231.0,23877882.0,4021850.0,5937039.0,"Asia,,",2022-05-21,,
Taiwan,1240884.0,84626.0,1343.0,59.0,131666.0,17031.0,1107875.0,,51924.0,56.0,17038272.0,712958.0,23897995.0,"Asia,,",2022-05-21,,
Hong Kong,1210159.0,228.0,9370.0,,,,,5.0,158989.0,1231.0,44972952.0,5908485.0,7611588.0,"Asia,,",2022-05-21,,
Morocco,1166530.0,153.0,16075.0,,1149476.0,77.0,979.0,293.0,30914.0,426.0,11237010.0,297788.0,37734897.0,"Africa,,",2022-05-21,,
Bulgaria,1163317.0,92.0,37090.0,3.0,1042582.0,274.0,83645.0,47.0,169829.0,5415.0,9961672.0,1454275.0,6849923.0,"Europe,,",2022-05-21,,
Croatia,1134027.0,462.0,15961.0,7.0,1114626.0,571.0,3440.0,6.0,279484.0,3934.0,4856461.0,1196886.0,4057580.0,"Europe,,",2022-05-21,,
Cuba,1104935.0,44.0,8529.0,,1096068.0,82.0,338.0,23.0,97664.0,754.0,12920253.0,1142012.0,11313591.0,"North America,,",2022-05-21,,
Lebanon,1098503.0,71.0,10417.0,1.0,1085682.0,139.0,2404.0,186.0,162312.0,1539.0,4795578.0,708580.0,6767867.0,"Asia,,",2022-05-21,,
New Zealand,1094192.0,6726.0,997.0,7.0,1036860.0,7118.0,56335.0,,218747.0,199.0,7153172.0,1430034.0,5002100.0,"Australia/Oceania,,",2022-05-21,,
Finland,1081225.0,,4406.0,,,,,21.0,194572.0,793.0,10873312.0,1956710.0,5556937.0,"Europe,,",2022-05-21,,
Lithuania,1061511.0,136.0,9134.0,1.0,1035076.0,272.0,17301.0,12.0,400455.0,3446.0,9965040.0,3759309.0,2650764.0,"Europe,,",2022-05-21,,
Tunisia,1041789.0,,28628.0,,,,,29.0,86444.0,2375.0,4607327.0,382299.0,12051638.0,"Africa,,",2022-05-21,,
Slovenia,1021969.0,4.0,6628.0,,1008163.0,1.0,7178.0,8.0,491455.0,3187.0,2660894.0,1279598.0,2079476.0,"Europe,,",2022-05-21,,
Belarus,982867.0,,6978.0,,,,,,104079.0,739.0,13220483.0,1399961.0,9443467.0,"Europe,,",2022-05-21,,
Nepal,979062.0,11.0,11952.0,,966962.0,12.0,148.0,,32501.0,397.0,5683806.0,188680.0,30124118.0,"Asia,,",2022-05-21,,
Bolivia,907013.0,270.0,21943.0,,865407.0,336.0,19663.0,220.0,75755.0,1833.0,2705422.0,225960.0,11973035.0,"South America,,",2022-05-21,,
UAE,904466.0,373.0,2302.0,,888228.0,304.0,13936.0,,89413.0,228.0,160327915.0,15849630.0,10115562.0,"Asia,,",2022-05-21,,
Uruguay,902540.0,,7213.0,,892434.0,,2893.0,18.0,258133.0,2063.0,6114822.0,1748884.0,3496413.0,"South America,,",2022-05-21,,
Costa Rica,877533.0,,8472.0,,848035.0,,21026.0,38.0,169350.0,1635.0,4487906.0,866095.0,5181769.0,"North America,,",2022-05-21,,
Ecuador,874599.0,512.0,35617.0,1.0,,,,759.0,48193.0,1963.0,2470170.0,136114.0,18147822.0,"South America,,",2022-05-21,,
Guatemala,856376.0,1485.0,17942.0,50.0,835724.0,1196.0,2710.0,5.0,46191.0,968.0,4585934.0,247355.0,18539924.0,"North America,,",2022-05-21,,
Panama,828120.0,3203.0,8221.0,5.0,790766.0,3354.0,29133.0,16.0,186399.0,1850.0,6122086.0,1377998.0,4442739.0,"North America,,",2022-05-21,,
Latvia,826856.0,,5813.0,,818257.0,,2786.0,7.0,447693.0,3147.0,7235935.0,3917828.0,1846925.0,"Europe,,",2022-05-21,,
Azerbaijan,792707.0,,9710.0,,782945.0,,52.0,,76877.0,942.0,6867409.0,666003.0,10311378.0,"Asia,,",2022-05-21,,
Saudi Arabia,762575.0,411.0,9128.0,1.0,746999.0,474.0,6448.0,81.0,21280.0,255.0,42305979.0,1180565.0,35835381.0,"Asia,,",2022-05-21,,
Sri Lanka,663749.0,8.0,16512.0,,646935.0,2.0,302.0,,30754.0,765.0,6486117.0,300528.0,21582420.0,"Asia,,",2022-05-21,,
Paraguay,650283.0,,18885.0,,624673.0,,6725.0,4.0,89109.0,2588.0,2633737.0,360904.0,7297620.0,"South America,,",2022-05-21,,
Kuwait,632474.0,,2555.0,,629392.0,,527.0,3.0,144086.0,582.0,8088043.0,1842560.0,4389568.0,"Asia,,",2022-05-21,,
Myanmar,613219.0,16.0,19434.0,,592174.0,8.0,1611.0,,11130.0,353.0,8132624.0,147605.0,55097093.0,"Asia,,",2022-05-21,,
Palestine,582246.0,,5355.0,,576764.0,,127.0,17.0,109346.0,1006.0,3078533.0,578150.0,5324801.0,"Asia,,",2022-05-21,,
Dominican Republic,581153.0,109.0,4377.0,,576147.0,141.0,629.0,1.0,52579.0,396.0,3318995.0,300283.0,11052886.0,"North America,,",2022-05-21,,
Bahrain,580797.0,451.0,1480.0,,574805.0,651.0,4512.0,4.0,320359.0,816.0,9811591.0,5411921.0,1812959.0,"Asia,,",2022-05-21,,
Estonia,575046.0,,2561.0,,516588.0,,55897.0,4.0,432946.0,1928.0,3357306.0,2527681.0,1328216.0,"Europe,,",2022-05-21,,
Venezuela,523266.0,28.0,5716.0,,516468.0,36.0,1082.0,230.0,18500.0,202.0,3359014.0,118760.0,28284155.0,"South America,,",2022-05-21,,
Moldova,517753.0,,11503.0,,504142.0,,2108.0,49.0,128913.0,2864.0,3216305.0,800813.0,4016300.0,"Europe,,",2022-05-21,,
Egypt,515645.0,,24613.0,,442182.0,,48850.0,122.0,4866.0,232.0,3693367.0,34853.0,105970638.0,"Africa,,",2022-05-21,,
Libya,501904.0,,6430.0,,490973.0,,4501.0,101.0,71219.0,912.0,2477219.0,351511.0,7047343.0,"Africa,,",2022-05-21,,
Cyprus,477711.0,,1032.0,,124370.0,,352309.0,60.0,390312.0,843.0,9477138.0,7743266.0,1223920.0,"Asia,,",2022-05-21,,
Ethiopia,471343.0,116.0,7512.0,,455810.0,,8021.0,6.0,3917.0,62.0,4865431.0,40435.0,120327543.0,"Africa,,",2022-05-21,,
Mongolia,469885.0,,2179.0,,313256.0,,154450.0,192.0,139112.0,645.0,4030048.0,1193114.0,3377756.0,"Asia,,",2022-05-21,,
Honduras,424771.0,,10896.0,,132401.0,,281474.0,105.0,41638.0,1068.0,1369816.0,134277.0,10201405.0,"North America,,",2022-05-21,,
Armenia,422917.0,,8623.0,,412071.0,,2223.0,,142220.0,2900.0,3078174.0,1035140.0,2973678.0,"Asia,,",2022-05-21,,
RÃÂ©union,411363.0,,770.0,,403795.0,,6798.0,10.0,453367.0,849.0,1603660.0,1767409.0,907351.0,"Africa,,",2022-05-21,,
Oman,389473.0,,4260.0,,384669.0,,544.0,2.0,72782.0,796.0,25000000.0,4671799.0,5351258.0,"Asia,,",2022-05-21,,
Bosnia and Herzegovina,377709.0,,15783.0,,,,,,116491.0,4868.0,1771319.0,546302.0,3242379.0,"Europe,,",2022-05-21,,
Qatar,366952.0,101.0,677.0,,365254.0,129.0,1021.0,,130690.0,241.0,3508132.0,1249422.0,2807805.0,"Asia,,",2022-05-21,,
Kenya,324222.0,47.0,5649.0,,318263.0,18.0,310.0,,5789.0,101.0,3647100.0,65124.0,56002502.0,"Africa,,",2022-05-21,,
Zambia,321099.0,154.0,3984.0,,316444.0,181.0,671.0,1.0,16591.0,206.0,3465805.0,179077.0,19353678.0,"Africa,,",2022-05-21,,
North Macedonia,311113.0,,9296.0,,301275.0,,542.0,,149343.0,4462.0,2040024.0,979268.0,2083213.0,"Europe,,",2022-05-21,,
Botswana,306614.0,,2692.0,,303619.0,,303.0,1.0,125606.0,1103.0,2026898.0,830329.0,2441077.0,"Africa,,",2022-05-21,,
Albania,275838.0,106.0,3497.0,,272091.0,116.0,250.0,2.0,96048.0,1218.0,1822442.0,634582.0,2871877.0,"Europe,,",2022-05-21,,
Algeria,265851.0,4.0,6875.0,,178381.0,,80595.0,6.0,5863.0,152.0,230861.0,5091.0,45342848.0,"Africa,,",2022-05-21,,
Nigeria,255937.0,13.0,3143.0,,249996.0,19.0,2798.0,11.0,1186.0,15.0,5152011.0,23878.0,215763437.0,"Africa,,",2022-05-21,,
Zimbabwe,250642.0,173.0,5494.0,5.0,243033.0,127.0,2115.0,12.0,16413.0,360.0,2305149.0,150954.0,15270580.0,"Africa,,",2022-05-21,,
Luxembourg,244182.0,,1073.0,,235939.0,,7170.0,,378480.0,1663.0,4248188.0,6584654.0,645165.0,"Europe,,",2022-05-21,,
Uzbekistan,238910.0,42.0,1637.0,,237130.0,23.0,143.0,23.0,6948.0,48.0,1377915.0,40075.0,34383122.0,"Asia,,",2022-05-21,,
Montenegro,236688.0,58.0,2719.0,,233297.0,59.0,672.0,6.0,376762.0,4328.0,2469577.0,3931095.0,628216.0,"Europe,,",2022-05-21,,
Mozambique,225563.0,6.0,2201.0,,223279.0,,83.0,13.0,6855.0,67.0,1322921.0,40205.0,32904740.0,"Africa,,",2022-05-21,,
China,222976.0,201.0,5219.0,1.0,213042.0,391.0,4715.0,292.0,155.0,4.0,160000000.0,111163.0,1439323776.0,"Asia,,",2022-05-21,,
Laos,209699.0,41.0,754.0,,,,,,28055.0,101.0,1232128.0,164845.0,7474478.0,"Asia,,",2022-05-21,,
Kyrgyzstan,200993.0,,2991.0,,196406.0,,1596.0,131.0,29879.0,445.0,1907195.0,283514.0,6726993.0,"Asia,,",2022-05-21,,
Iceland,186969.0,,153.0,,,,,,541286.0,443.0,1925385.0,5574105.0,345416.0,"Europe,,",2022-05-21,,
Afghanistan,179674.0,5.0,7697.0,,162633.0,29.0,9344.0,1124.0,4428.0,190.0,957258.0,23589.0,40579846.0,"Asia,,",2022-05-21,,
Maldives,179560.0,,298.0,,163687.0,,15575.0,25.0,321516.0,534.0,2213831.0,3964029.0,558480.0,"Asia,,",2022-05-21,,
Namibia,164577.0,2356.0,4031.0,,153662.0,,6884.0,,62634.0,1534.0,1022171.0,389014.0,2627597.0,"Africa,,",2022-05-21,,
Uganda,164069.0,,3596.0,,100205.0,,60268.0,2.0,3386.0,74.0,2612795.0,53915.0,48461550.0,"Africa,,",2022-05-21,,
El Salvador,162089.0,,4130.0,,150662.0,,7297.0,8.0,24754.0,631.0,1950448.0,297875.0,6547872.0,"North America,,",2022-05-21,,
Ghana,161325.0,,1445.0,,159826.0,,54.0,1.0,4995.0,45.0,2445003.0,75709.0,32294823.0,"Africa,,",2022-05-21,,
Trinidad and Tobago,157880.0,517.0,3890.0,,144803.0,370.0,9187.0,18.0,112129.0,2763.0,736152.0,522825.0,1408027.0,"North America,,",2022-05-21,,
Martinique,153253.0,,926.0,,104.0,,152223.0,8.0,408983.0,2471.0,828928.0,2212144.0,374717.0,"North America,,",2022-05-21,,
Brunei,146315.0,271.0,221.0,,144387.0,330.0,1707.0,,328523.0,496.0,717784.0,1611650.0,445372.0,"Asia,,",2022-05-21,,
Guadeloupe,140130.0,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343615.0,400253.0,"North America,,",2022-05-21,,
Cambodia,136262.0,,3056.0,,133201.0,,5.0,,7943.0,178.0,2964585.0,172812.0,17154926.0,"Asia,,",2022-05-21,,
Jamaica,134297.0,393.0,3028.0,7.0,85927.0,148.0,45342.0,,44983.0,1014.0,1051098.0,352065.0,2985520.0,"North America,,",2022-05-21,,
Rwanda,129971.0,15.0,1459.0,,45522.0,,82990.0,,9587.0,108.0,5381779.0,396974.0,13556995.0,"Africa,,",2022-05-21,,
Cameroon,119780.0,,1927.0,,117791.0,,62.0,13.0,4310.0,69.0,1751774.0,63035.0,27790541.0,"Africa,,",2022-05-21,,
Angola,99194.0,,1900.0,,97149.0,,145.0,,2851.0,55.0,1499795.0,43108.0,34791729.0,"Africa,,",2022-05-21,,
Malta,93985.0,73.0,717.0,1.0,90952.0,167.0,2316.0,4.0,211793.0,1616.0,1912699.0,4310220.0,443759.0,"Europe,,",2022-05-21,,
DRC,87633.0,,1338.0,,50930.0,,35365.0,,925.0,14.0,846704.0,8942.0,94689521.0,"Africa,,",2022-05-21,,
Senegal,86067.0,4.0,1966.0,,84082.0,3.0,19.0,,4897.0,112.0,1086859.0,61841.0,17575026.0,"Africa,,",2022-05-21,,
Malawi,85929.0,11.0,2638.0,1.0,82799.0,6.0,492.0,67.0,4283.0,131.0,581024.0,28963.0,20061052.0,"Africa,,",2022-05-21,,
French Guiana,82313.0,,397.0,,11254.0,,70662.0,1.0,262759.0,1267.0,635980.0,2030173.0,313264.0,"South America,,",2022-05-21,,
Ivory Coast,82044.0,,799.0,,81213.0,,32.0,,2972.0,29.0,1513880.0,54834.0,27608668.0,"Africa,,",2022-05-21,,
Suriname,80240.0,,1339.0,,49466.0,,29435.0,,134510.0,2245.0,236652.0,396710.0,596536.0,"South America,,",2022-05-21,,
Barbados,78732.0,284.0,437.0,1.0,74087.0,502.0,4208.0,,273339.0,1517.0,678801.0,2356637.0,288038.0,"North America,,",2022-05-21,,
Channel Islands,75767.0,,176.0,,74979.0,,612.0,,428345.0,995.0,1252808.0,7082693.0,176883.0,"Europe,,",2022-05-21,,
French Polynesia,72858.0,,649.0,,,,,7.0,256571.0,2285.0,,,283968.0,"Australia/Oceania,,",2022-05-21,,
Eswatini,72125.0,28.0,1404.0,,70196.0,139.0,525.0,11.0,60978.0,1187.0,1024269.0,865971.0,1182798.0,"Africa,,",2022-05-21,,
Fiji,64841.0,,862.0,,62931.0,,1048.0,,71357.0,949.0,520908.0,573255.0,908685.0,"Australia/Oceania,,",2022-05-21,,
Madagascar,64276.0,,1393.0,,59370.0,,3513.0,6.0,2214.0,48.0,435827.0,15012.0,29031902.0,"Africa,,",2022-05-21,,
Guyana,64228.0,54.0,1231.0,,62455.0,43.0,542.0,,80922.0,1551.0,618899.0,779761.0,793703.0,"South America,,",2022-05-21,,
Sudan,62211.0,,4937.0,,,,,,1359.0,108.0,562941.0,12297.0,45777816.0,"Africa,,",2022-05-21,,
New Caledonia,61514.0,,312.0,,60620.0,,582.0,9.0,211628.0,1073.0,98964.0,340469.0,290670.0,"Australia/Oceania,,",2022-05-21,,
Bhutan,59574.0,,21.0,,59509.0,,44.0,,75638.0,27.0,2303734.0,2924942.0,787617.0,"Asia,,",2022-05-21,,
Mauritania,59003.0,31.0,982.0,,57762.0,7.0,259.0,,12091.0,201.0,823672.0,168790.0,4879861.0,"Africa,,",2022-05-21,,
Belize,58419.0,,677.0,,56886.0,,856.0,6.0,142060.0,1646.0,555252.0,1350232.0,411227.0,"North America,,",2022-05-21,,
Cabo Verde,56167.0,11.0,401.0,,55663.0,,103.0,23.0,98996.0,707.0,400982.0,706744.0,567365.0,"Africa,,",2022-05-21,,
Syria,55878.0,1.0,3150.0,,52591.0,10.0,137.0,,3053.0,172.0,146269.0,7992.0,18301462.0,"Asia,,",2022-05-21,,
Gabon,47622.0,14.0,304.0,,47303.0,6.0,15.0,,20486.0,131.0,1595381.0,686285.0,2324662.0,"Africa,,",2022-05-21,,
Papua New Guinea,44394.0,,651.0,,43726.0,,17.0,7.0,4791.0,70.0,249149.0,26888.0,9266315.0,"Australia/Oceania,,",2022-05-21,,
Seychelles,43729.0,,167.0,,43040.0,,522.0,,439514.0,1678.0,,,99494.0,"Africa,,",2022-05-21,,
CuraÃÂ§ao,43522.0,,276.0,,42622.0,,624.0,3.0,263200.0,1669.0,496693.0,3003762.0,165357.0,"North America,,",2022-05-21,,
Andorra,42572.0,,153.0,,41757.0,,662.0,14.0,549330.0,1974.0,249838.0,3223799.0,77498.0,"Europe,,",2022-05-21,,
Burundi,41606.0,,38.0,,,,,,3313.0,3.0,345742.0,27532.0,12557773.0,"Africa,,",2022-05-21,,
Mauritius,37955.0,,996.0,,36289.0,,670.0,,29751.0,781.0,358675.0,281150.0,1275744.0,"Africa,,",2022-05-21,,
Mayotte,37523.0,,187.0,,2964.0,,34372.0,,131561.0,656.0,176919.0,620303.0,285214.0,"Africa,,",2022-05-21,,
Togo,37044.0,5.0,273.0,,36744.0,4.0,27.0,,4285.0,32.0,737801.0,85352.0,8644218.0,"Africa,,",2022-05-21,,
Guinea,36597.0,,442.0,,36113.0,,42.0,8.0,2651.0,32.0,660107.0,47821.0,13803745.0,"Africa,,",2022-05-21,,
Aruba,36316.0,,213.0,,35808.0,,295.0,,337447.0,1979.0,177885.0,1652899.0,107620.0,"North America,,",2022-05-21,,
Tanzania,35354.0,,840.0,,,,,7.0,562.0,13.0,,,62938794.0,"Africa,,",2022-05-21,,
Faeroe Islands,34658.0,,28.0,,,,,5.0,704245.0,569.0,778000.0,15808831.0,49213.0,"Europe,,",2022-05-21,,
Bahamas,34212.0,64.0,810.0,,32579.0,12.0,823.0,,85461.0,2023.0,235192.0,587504.0,400324.0,"North America,,",2022-05-21,,
Lesotho,32910.0,,697.0,,24155.0,,8058.0,,15136.0,321.0,431221.0,198331.0,2174248.0,"Africa,,",2022-05-21,,
Mali,31054.0,6.0,734.0,,30156.0,12.0,164.0,,1455.0,34.0,679294.0,31818.0,21349414.0,"Africa,,",2022-05-21,,
Haiti,30746.0,,835.0,,29651.0,,260.0,,2636.0,72.0,132422.0,11353.0,11664439.0,"North America,,",2022-05-21,,
Isle of Man,28416.0,,105.0,,26794.0,,1517.0,,330876.0,1223.0,150753.0,1755371.0,85881.0,"Europe,,",2022-05-21,,
Benin,26952.0,,163.0,,25506.0,,1283.0,5.0,2119.0,13.0,604310.0,47504.0,12721305.0,"Africa,,",2022-05-21,,
Somalia,26521.0,,1350.0,,13182.0,,11989.0,,1585.0,81.0,400466.0,23939.0,16728373.0,"Africa,,",2022-05-21,,
Saint Lucia,24873.0,,368.0,,23651.0,,854.0,1.0,134298.0,1987.0,143281.0,773622.0,185208.0,"North America,,",2022-05-21,,
Cayman Islands,24477.0,,28.0,,8553.0,,15896.0,1.0,364371.0,417.0,222773.0,3316259.0,67176.0,"North America,,",2022-05-21,,
Congo,24079.0,,385.0,,20178.0,,3516.0,,4170.0,67.0,347815.0,60239.0,5773927.0,"Africa,,",2022-05-21,,
Timor-Leste,22890.0,,131.0,,22748.0,,11.0,,16760.0,96.0,265125.0,194124.0,1365753.0,"Asia,,",2022-05-21,,
Burkina Faso,20853.0,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11327.0,21982871.0,"Africa,,",2022-05-21,,
Nicaragua,18491.0,,225.0,,4225.0,,14041.0,,2730.0,33.0,,,6773060.0,"North America,,",2022-05-21,,
Gibraltar,18273.0,,102.0,,16579.0,,1592.0,,542676.0,3029.0,534283.0,15867278.0,33672.0,"Europe,,",2022-05-21,,
Solomon Islands,18174.0,,146.0,,16357.0,,1671.0,2.0,25290.0,203.0,5117.0,7121.0,718613.0,"Australia/Oceania,,",2022-05-21,,
South Sudan,17573.0,,138.0,,13514.0,,3921.0,1.0,1536.0,12.0,395064.0,34531.0,11441004.0,"Africa,,",2022-05-21,,
Liechtenstein,17392.0,,84.0,,17248.0,,60.0,,453696.0,2191.0,102174.0,2665362.0,38334.0,"Europe,,",2022-05-21,,
Tajikistan,17388.0,,124.0,,17264.0,,0.0,,1749.0,12.0,,,9941187.0,"Asia,,",2022-05-21,,
Grenada,17146.0,,223.0,,15792.0,,1131.0,4.0,151059.0,1965.0,161503.0,1422871.0,113505.0,"North America,,",2022-05-21,,
San Marino,16991.0,,115.0,,16680.0,,196.0,4.0,498782.0,3376.0,152231.0,4468839.0,34065.0,"Europe,,",2022-05-21,,
Equatorial Guinea,15910.0,,183.0,,15704.0,,23.0,5.0,10679.0,123.0,320949.0,215432.0,1489791.0,"Africa,,",2022-05-21,,
Djibouti,15631.0,,189.0,,15427.0,,15.0,,15399.0,186.0,305941.0,301399.0,1015070.0,"Africa,,",2022-05-21,,
CAR,14649.0,,113.0,,6859.0,,7677.0,2.0,2937.0,23.0,81294.0,16298.0,4987974.0,"Africa,,",2022-05-21,,
Bermuda,14442.0,,137.0,,13945.0,,360.0,,233519.0,2215.0,903163.0,14603654.0,61845.0,"North America,,",2022-05-21,,
Dominica,13116.0,,63.0,,12465.0,,588.0,,181353.0,871.0,196777.0,2720808.0,72323.0,"North America,,",2022-05-21,,
Samoa,12382.0,,25.0,,1605.0,,10752.0,4.0,61633.0,124.0,98999.0,492782.0,200898.0,"Australia/Oceania,,",2022-05-21,,
Monaco,12109.0,10.0,57.0,,11983.0,16.0,69.0,4.0,304506.0,1433.0,54960.0,1382085.0,39766.0,"Europe,,",2022-05-21,,
Gambia,11999.0,,365.0,,11591.0,,43.0,,4716.0,143.0,155686.0,61184.0,2544543.0,"Africa,,",2022-05-21,,
Greenland,11971.0,,21.0,,2761.0,,9189.0,4.0,210180.0,369.0,164926.0,2895674.0,56956.0,"North America,,",2022-05-21,,
Yemen,11819.0,,2149.0,,9009.0,,661.0,23.0,380.0,69.0,265253.0,8539.0,31063406.0,"Asia,,",2022-05-21,,
Tonga,11500.0,106.0,11.0,,10875.0,182.0,614.0,,106529.0,102.0,535009.0,4955990.0,107952.0,"Australia/Oceania,,",2022-05-21,,
Saint Martin,10602.0,,63.0,,1399.0,,9140.0,7.0,265661.0,1579.0,112382.0,2816027.0,39908.0,"North America,,",2022-05-21,,
Sint Maarten,10189.0,,86.0,,10068.0,,35.0,10.0,232663.0,1964.0,62056.0,1417030.0,43793.0,"North America,,",2022-05-21,,
Caribbean Netherlands,9986.0,,35.0,,9886.0,,65.0,,374260.0,1312.0,30126.0,1129076.0,26682.0,"North America,,",2022-05-21,,
Eritrea,9754.0,1.0,103.0,,9640.0,,11.0,,2680.0,28.0,23693.0,6511.0,3638902.0,"Africa,,",2022-05-21,,
Niger,9031.0,,310.0,,8628.0,,93.0,1.0,349.0,12.0,254538.0,9844.0,25856742.0,"Africa,,",2022-05-21,,
