Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Czechia	3918537		40270.0		3876704.0		1563.0	7.0	364633.0	3747.0	55373597.0	5152699.0	10746522.0	Europe
Canada	3851329		40706.0		3521441.0		289182.0	354.0	100380.0	1061.0	61740072.0	1609176.0	38367496.0	North America
Philippines	3689281		60455.0		3626591.0		2235.0	480.0	32841.0	538.0	30049904.0	267498.0	112337122.0	Asia
Chile	3651076		57813.0		3488680.0		104583.0	136.0	187945.0	2976.0	38123516.0	1962470.0	19426290.0	South America
Switzerland	3650661		13948.0		3584757.0		51956.0	45.0	416066.0	1590.0	21054092.0	2399538.0	8774226.0	Europe
Peru	3576640		213122.0					184.0	105693.0	6298.0	30481934.0	900773.0	33839763.0	South America
Greece	3427857		29725.0		3350883.0		47249.0	149.0	331936.0	2878.0	82031870.0	7943536.0	10326871.0	Europe
DPRK	3064880	115980.0	68.0		2741470.0	192880.0	323342.0		117915.0	3.0			25992302.0	Asia
Denmark	2981571		6335.0		2967316.0		7920.0	10.0	511353.0	1086.0	127413056.0	21851930.0	5830746.0	Europe
Romania	2906776		65663.0					101.0	153026.0	3457.0	23065296.0	1214266.0	18995264.0	Europe
Sweden	2506607		18908.0		2481161.0	465.0	6538.0	7.0	245306.0	1850.0	18573144.0	1817641.0	10218267.0	Europe
Iraq	2327486		25218.0		2301182.0		1086.0	9.0	55512.0	601.0	18564995.0	442786.0	41927700.0	Asia
Serbia	2015711		16070.0		1992675.0		6966.0	9.0	232469.0	1853.0	9665977.0	1114763.0	8670881.0	Europe
Bangladesh	1953298		29130.0		1901385.0		22783.0	1259.0	11641.0	174.0	14094360.0	84000.0	167789957.0	Asia
Hungary	1914697		46446.0		1830803.0		37448.0	21.0	199157.0	4831.0	11394556.0	1185204.0	9614006.0	Europe
Slovakia	1788686		20083.0		1765452.0		3151.0	23.0	327320.0	3675.0	7139957.0	1306574.0	5464639.0	Europe
Jordan	1694216		14048.0		1678941.0		1227.0	124.0	162991.0	1351.0	16670254.0	1603750.0	10394545.0	Asia
Georgia	1655221		16811.0		1637293.0		1117.0		416439.0	4230.0	16920079.0	4256946.0	3974699.0	Asia
Ireland	1551835		7244.0		1526175.0		18416.0	29.0	307781.0	1437.0	12199863.0	2419640.0	5042016.0	Europe
Pakistan	1529988	92.0	30379.0		1496123.0		3486.0	86.0	6681.0	133.0	28491832.0	124421.0	228996173.0	Asia
Taiwan	1469019		1478.0		200860.0		1266681.0		61470.0	62.0	17371638.0	726901.0	23898230.0	Asia
Norway	1431991		3094.0					20.0	260298.0	562.0	11002430.0	1999952.0	5501348.0	Europe
Kazakhstan	1305710	9.0	13661.0		1291885.0		164.0	24.0	68002.0	711.0	11575012.0	602830.0	19201122.0	Asia
Singapore	1278113		1378.0		1197084.0		79651.0	4.0	215269.0	232.0	23877882.0	4021680.0	5937290.0	Asia
Hong Kong	1210836		9370.0					5.0	159071.0	1231.0	44972952.0	5908227.0	7611920.0	Asia
Morocco	1166916		16075.0		1149788.0		1053.0	293.0	30922.0	426.0	11237010.0	297769.0	37737287.0	Africa
Bulgaria	1163806		37109.0		1044586.0		82111.0	40.0	169908.0	5418.0	9973767.0	1456101.0	6849639.0	Europe
Croatia	1134541		15970.0		1116092.0		2479.0	5.0	279620.0	3936.0	4863903.0	1198761.0	4057442.0	Europe
