Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Samoa	10926	267.0	22.0	2.0	1605.0		9299.0	4.0	54399.0	110.0	80807.0	402323.0	200851.0	Australia/Oceania	2022-05-09
Tonga	10765		11.0		9609.0		1145.0		99759.0	102.0	502224.0	4654101.0	107910.0	Australia/Oceania	2022-05-09
Saint Martin	10537		63.0		1399.0		9075.0	7.0	264185.0	1580.0	112382.0	2817651.0	39885.0	North America	2022-05-09
Sint Maarten	10123	58.0	86.0		9985.0	72.0	52.0	10.0	231245.0	1965.0	62056.0	1417580.0	43776.0	North America	2022-05-09
Caribbean Netherlands	9902	88.0	35.0	1.0	9816.0	86.0	51.0		371223.0	1312.0	30126.0	1129414.0	26674.0	North America	2022-05-09
Eritrea	9738	1.0	103.0		9631.0		4.0		2677.0	28.0	23693.0	6514.0	3637158.0	Africa	2022-05-09
Niger	8986	29.0	309.0		8563.0	13.0	114.0	1.0	348.0	12.0	251631.0	9744.0	25825428.0	Africa	2022-05-09
Guinea-Bissau	8215	2.0	171.0		8005.0	475.0	39.0	6.0	4000.0	83.0	135624.0	66030.0	2053962.0	Africa	2022-05-09
Comoros	8100		160.0		7933.0		7.0		8962.0	177.0			903837.0	Africa	2022-05-09
Vanuatu	8056	4.0	14.0		7587.0	107.0	455.0		25143.0	44.0	24976.0	77950.0	320409.0	Australia/Oceania	2022-05-09
Sierra Leone	7682		125.0						928.0	15.0	259958.0	31408.0	8276808.0	Africa	2022-05-09
Antigua and Barbuda	7663		137.0		7471.0		55.0	1.0	77071.0	1378.0	18901.0	190097.0	99428.0	North America	2022-05-09
Liberia	7434		294.0		5747.0		1393.0	2.0	1409.0	56.0	139824.0	26495.0	5277371.0	Africa	2022-05-09
Chad	7414	2.0	193.0		4874.0		2347.0		429.0	11.0	191341.0	11062.0	17296795.0	Africa	2022-05-09
St. Vincent Grenadines	6792		106.0		6641.0		45.0		60865.0	950.0	99029.0	887428.0	111591.0	North America	2022-05-09
British Virgin Islands	6467		62.0					1.0	211319.0	2026.0	103397.0	3378656.0	30603.0	North America	2022-05-09
Turks and Caicos	5995		36.0		5918.0		41.0	4.0	151065.0	907.0	497269.0	12530402.0	39685.0	North America	2022-05-09
Sao Tome and Principe	5970	6.0	73.0		5891.0	7.0	6.0		26337.0	322.0	29036.0	128092.0	226681.0	Africa	2022-05-09
Saint Kitts and Nevis	5591	4.0	43.0		5523.0		25.0		103739.0	798.0	70707.0	1311940.0	53895.0	North America	2022-05-09
Cook Islands	5306	39.0	1.0		5179.0	107.0	126.0		301580.0	57.0	17248.0	980334.0	17594.0	Australia/Oceania	2022-05-09
Palau	4732		6.0		4086.0		640.0	1.0	259245.0	329.0	47272.0	2589821.0	18253.0	Australia/Oceania	2022-05-09
St. Barth	4575		6.0						460586.0	604.0	78646.0	7917648.0	9933.0	North America	2022-05-09
Kiribati	3093		13.0		2602.0		478.0	3.0	25180.0	106.0			122837.0	Australia/Oceania	2022-05-09
Anguilla	2788		9.0		2766.0		13.0	4.0	182808.0	590.0	51382.0	3369091.0	15251.0	North America	2022-05-09
Saint Pierre Miquelon	2727		1.0		2449.0		277.0	1.0	474922.0	174.0	23545.0	4100488.0	5742.0	North America	2022-05-09
Diamond Princess	712		13.0		699.0		0.0								2022-05-09
Montserrat	493		2.0		245.0		246.0		98639.0	400.0	10715.0	2143858.0	4998.0	North America	2022-05-09
Wallis and Futuna	454		7.0		438.0		9.0		41747.0	644.0	20508.0	1885793.0	10875.0	Australia/Oceania	2022-05-09
Falkland Islands	197								53722.0		8632.0	2353968.0	3667.0	South America	2022-05-09
Macao	82				82.0		0.0		123.0		5375.0	8074.0	665698.0	Asia	2022-05-09
Vatican City	29				29.0		0.0		36025.0				805.0	Europe	2022-05-09
Marshall Islands	17				14.0		3.0		284.0				59928.0	Australia/Oceania	2022-05-09
Western Sahara	10		1.0		9.0		0.0		16.0	2.0			624480.0	Africa	2022-05-09
MS Zaandam	9		2.0		7.0		0.0								2022-05-09
Niue	9				8.0		1.0		5468.0				1646.0	Australia/Oceania	2022-05-09
Micronesia	7				1.0		6.0		60.0				117252.0	Australia/Oceania	2022-05-09
Nauru	6	1.0			3.0		3.0		548.0				10950.0	Australia/Oceania	2022-05-09
Saint Helena	2				2.0		0.0		327.0				6110.0	Africa	2022-05-09
