Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	"NewRecovered	"	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Sudan	62161	12.0	4936.0	1.0					1359.0	108.0	562941.0	12306.0	45746964.0	Africa	2022-05-10
New Caledonia	60749		312.0		60231.0		206.0	9.0	209056.0	1074.0	98964.0	340566.0	290587.0	Australia/Oceania	2022-05-10
Bhutan	59530	18.0	21.0		59247.0	23.0	262.0	2.0	75607.0	27.0	2303162.0	2925163.0	787362.0	Asia	2022-05-10
Mauritania	58778	21.0	982.0		57705.0	1.0	91.0		12054.0	201.0	810933.0	166305.0	4876175.0	Africa	2022-05-10
Belize	57729	54.0	676.0		56732.0	15.0	321.0	6.0	140456.0	1645.0	546449.0	1329527.0	411010.0	North America	2022-05-10
Cabo Verde	56080	5.0	401.0		55587.0	8.0	92.0	23.0	98874.0	707.0	400982.0	706970.0	567184.0	Africa	2022-05-10
Syria	55863	5.0	3150.0		52360.0	17.0	353.0		3055.0	172.0	146269.0	7998.0	18288648.0	Asia	2022-05-10
Gabon	47608		304.0		47297.0		7.0		20493.0	131.0	1594523.0	686383.0	2323079.0	Africa	2022-05-10
Papua New Guinea	43839	18.0	651.0	1.0	43169.0	36.0	19.0	7.0	4734.0	70.0	249149.0	26902.0	9261214.0	Australia/Oceania	2022-05-10
Seychelles	42841		166.0		42223.0		452.0		430667.0	1669.0			99476.0	Africa	2022-05-10
CuraÃÂÃÂ§ao	42567		275.0		41905.0		387.0	3.0	257456.0	1663.0	496693.0	3004125.0	165337.0	North America	2022-05-10
Andorra	41717		153.0		41021.0		543.0	14.0	538326.0	1974.0	249838.0	3223966.0	77494.0	Europe	2022-05-10
Burundi	41116	43.0	38.0						3277.0	3.0	345742.0	27556.0	12547083.0	Africa	2022-05-10
Mauritius	37809	11.0	996.0		36136.0	28.0	677.0		29638.0	781.0	358675.0	281164.0	1275681.0	Africa	2022-05-10
Mayotte	37363		187.0		2964.0		34212.0		131091.0	656.0	176919.0	620734.0	285016.0	Africa	2022-05-10
Togo	37009	3.0	273.0		36716.0	3.0	20.0		4284.0	32.0	733750.0	84941.0	8638371.0	Africa	2022-05-10
Guinea	36459		440.0		35976.0		43.0	8.0	2643.0	32.0	660107.0	47858.0	13793000.0	Africa	2022-05-10
Tanzania	35354	1482.0	840.0	37.0				7.0	562.0	13.0			62887454.0	Africa	2022-05-10
Aruba	35189		212.0		34774.0		203.0		327014.0	1970.0	177885.0	1653099.0	107607.0	North America	2022-05-10
Faeroe Islands	34658		28.0		7693.0		26937.0	5.0	704331.0	569.0	778000.0	15810759.0	49207.0	Europe	2022-05-10
